description,fee_type,html_url,id,label,level,name,online_type,picture_url,purchase_seconds_info,students_count
课程根据知名开源项目 Dive into Deep Learning 改编。课程将原实验的代码都使用 PyTorch 库来完成而非原内容自封装库。此外，课程针对深度学习的部分配置了云主机环境，保证可以在线上环境顺利完成学习。因中文版权限制，课程以开源英文内容提供。,member,/courses/2777,2777,,2,动手学深度学习 Dive into Deep Learning,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201203-1606963387961,,173
本课程是 Hadoop 的一个非常基础的应用项目，利用实验楼提供的 Hadoop 环境，对一本武侠小说的文集进行简单的 WordCount 词频统计，从而得到该书中出现频次最高的人名。需要一定的 Hadoop 和 MapReduce 基础。本课程难度为简单，属于入门级别课程，适合对 Hadoop 刚刚入门的用户，甚至没有接触过 Hadoop 的用户也可以按照步骤一步步做出来。,member,/courses/40,40,,2,Hadoop 分析武侠小说词频,online_public,https://dn-simplecloud.shiyanlou.com/ncn40.jpg,,2160
"ROS(Robot Operating System)是一个开源的机器人操作系统,目的是提供开发平台、工具及生态给开发人员，可以让开发人员快速开发。本课程通过精心设计的案例，分析技术要点、理解运行原理，以达到举一反三的效果,从而应用到自己的机器人开发工作中去。",bootcamp,/courses/2947,2947,编辑推荐,4,ROS 机器人操作系统进阶实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid1347963-20201118-1605670210383,,109
课程使用 React 作为前端技术，Python Flask 作为后端技术，实现了一个小型的私人网盘应用。项目中涉及到网站应用的完整设计与实现。我们通过学习并实现一个完整项目来加深对于 React SPA 应用开发和 Python Flask 技术的理解。,bootcamp,/courses/1212,1212,近期升级,3,React 和 Flask 打造私人专属网盘,online_public,https://dn-simplecloud.shiyanlou.com/course/1544667205363_[1212]-[基于-React-+-Flask-打造私人专属网盘](1).png,,682
本课程聚焦 Go 语言实现分布式缓存，我们会使用 Go 语言的内置库完成一个单机版的缓存服务，后面会基于这个单机版的缓存服务来升级改造，逐步迭代成为一个分布式的缓存服务。,bootcamp,/courses/2943,2943,优质好课,3,Go 语言实现分布式缓存,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201209-1607482040504,,166
Skynet 是一个使用 C 和 Lua 语言开发的轻量级游戏框架。本次课程中，我们将了解到一个游戏服务器从游戏逻辑方面存在的 5 个模块：注册和登录、网络协议、数据库、玩法逻辑、其他通用模块。并逐步由浅入深、由易到难开发一个游戏服务器。,bootcamp,/courses/2770,2770,,3,Skynet 游戏服务器开发实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201216-1608083909279,,309
课程涵盖了从自然语言数据处理、基础任务（如分词、词性标注、命名实体识别等）到实战性任务（如文本分类、聊天系统）所必须掌握的知识，从内容结构上非常注重知识的实用性和可操作性，帮助你从一个小白成长为一名初级自然语言处理工程师。,bootcamp,/courses/3205,3205,编辑推荐,3,自然语言处理通关手册,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210115-1610704601568,,235
本课程主要在于使用 Qt5 进行界面程序的开发，内容从了解 Qt5 界面程序开发所需的界面设计、常用控件、动画响应等等方面开始，逐步熟悉并尝试完成基础的界面程序开发，从而基本掌握使用 Qt5 完成界面应用程序的开发方式及方法。,bootcamp,/courses/2595,2595,,3,Qt 5 基础入门实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid1347963-20201118-1605669686012,,265
课程以实际案例的形式带领大家熟悉利用 Orange 框架来构建 Web 服务，以实际的需求为出发点讲解各种服务实现、工具配置等，通过对于原生方法和框架操作讲解各类功能的实现原理。除了框架的使用外，你还将学习到常见的工具包使用方法包括图片验证码、文件上传、邮件发送等，最后还有一个爬虫案例通过获取斗鱼热搜榜数据实例来学习一个完整的 Web 项目相关技术。,bootcamp,/courses/2828,2828,优质好课,3,Orange 框架 Web 开发实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201229-1609231720738,,63
Spring Boot 是近几年来 Java 社区最有影响力之一的项目，也是下一代企业级应用开发的首选技术，通过各技术论坛关于 Spring Boot 技术的讨论也能看出国内对于 Spring Boot 的技术热情越来越高，Spring Boot 已经成为每一位 Java 开发者在技术道路上打怪升级所必要的技能包。,bootcamp,/courses/3228,3228,,3,Spring Boot 专栏全栈开发实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201223-1608689706625,,88
Spring Boot 如今已成为 Java 开发必学技术，其可以大大简化 Spring 应用的初始搭建以及开发过程。Spring Boot 不仅支持直接嵌入 Tomcat，Jetty 或 Undertow 等，还提供启动器配置依赖项，并尽可能自动配置 Spring 和第三方库。本系列课程是 Spring Boot 实战系列第 4 课，将学习并掌握常用 Spring Boot 模块。,bootcamp,/courses/3256,3256,,3,Spring Boot 实战系列 ④：常用模块,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201207-1607336855218,,70
本课程循序渐进、由浅入深地详细讲解了 Python 语言开发技术，并通过具体实例演练了各个知识点的具体使用流程。课程将会涉及 Python 基础语法、核心技术开发、综合实战项目开发等内容。,bootcamp,/courses/2992,2992,,3,Python 编程从入门到精通,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201112-1605168680589,,328
本课程循序渐进、由浅入深地讲解了 C 语言开发的技术。不仅介绍了 C 语言的基础和核心知识（如开发工具、语法、运算符、表达式、输入/输出、流程控制、数组、字符串、函数），还讲解了 C 语言中的重点和难点（如指针、结构体、共用体和枚举、链表、位运算、预编译、文件操作、调试、内存管理、高级编程技术、算法、数据结构、网络编程技术等）。此外，课程还通过 4 个综合实例，介绍了 C 语言在综合项目中的应用。,bootcamp,/courses/2996,2996,,3,C 编程从入门到实践,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201118-1605685261213,,209
Spring Security 是一个非常强大的身份验证和授权控制框架。为了满足企业项目的不同需求，它提供了很多定制化开发的解决方案，通过简单的调整配置，就能为我们的应用提供一套可靠的安全保障。,bootcamp,/courses/3013,3013,,3,玩转 Spring Security 从入门到实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210113-1610502114203,,210
课程首先会讲解爬虫基础并利用 Python 的异步特性实现异步的爬虫系统。而后，会对索引的构建、索引的压缩、排名算法等知识点进行讲解并实现其编码。最后利用异步 web 框架 sanic 构建后端，实现一个完整的垂直搜索引擎站点。,bootcamp,/courses/1196,1196,,3,Python 实现搜索引擎,online_public,https://dn-simplecloud.shiyanlou.com/course/1544667243709_[1196]-[Python-实现搜索引擎]-.png,,1345
如今，我们已经进入到一个大数据的时代，大数据中最重要的数据来源，很多都是依赖爬虫技术实现的。日常使用最多的搜索引擎，其实就是一个非常庞大的爬虫系统。本课程为爬虫实战课程，我们将通过多个案例带你进入爬虫世界，领略爬虫编码的乐趣。,bootcamp,/courses/3086,3086,,3,11 个案例开启 Python 爬虫初体验,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210120-1611125268938,,762
本课程分为两个阶段，第一个阶段讲解 Vue 3.x 最新的语法知识点，第二个阶段通过一个移动端记账本的实战项目让同学们更加深入地认识 Vue 3。,bootcamp,/courses/3097,3097,入门必学,3,人人都能做的 Vue 3 记账本实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210120-1611119823684,,130
本项目将使用我们已掌握的知识技能，先从需求入手，再进行数据库建模。正式开发采用先列出问题，再探讨方案，选取适合的技术，然后加以实践，进而再逐步优化，整个过程循序渐进，并且使用一系列的 SpringBoot 支持的配置做整合，以达到无缝衔接地扩展。课程从页面到底层，由浅入深，将会给您以全新的技术理解。,bootcamp,/courses/3332,3332,编辑推荐,3,SpringBoot + ElasticSearch 打造在线题库系统,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210115-1610702450479,,161
创意编程（Creative Coding）的概念非常宽泛，它是一种以创作表达为主要目的的计算机编程实践。与传统的编程方式不同，创意编程一般不以制作出功能性的程序为目的，而是更追求视听及娱乐方面的艺术性、创意性和趣味性。本次课程我们将基于 P5.js 来探索创意编程的乐趣。,bootcamp,/courses/3117,3117,,3,P5.js 创意编程之旅,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid1347963-20210104-1609737237259,,56
本课程从自动化入门、元素的基础操作、常用方法的使用等基础知识开始，到单元测试框架 UnitTest 和测试模型的介绍，最后使用 PO 模型结合实验楼网站的几个功能进行项目实战，并结合工具 Jenkins 进行持续构建。是一个完整的自动化测试体系。,bootcamp,/courses/2335,2335,,3,Python Web 自动化测试入门实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20200615-1592217725911,,460
本课程从 Python 编程基础知识入手，深入讲解了 Python 和各种办公常用工具的交互。课程不仅涉及了 Python 操作系统文件、Office 办公组件与 PDF 文件的相关知识点，还有诸多真实的办公自动化案例。对于学生党或者是工作党，学习 Python 办公自动化都是受益匪浅的选择，这样的编程实践侧重于将所学充分运用到实际生活中，拓宽了编程的意义和范围，从而真正解放双手提高办公效率。,bootcamp,/courses/2768,2768,编辑推荐,3,Python 办公自动化：让你的工作效率翻番,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210119-1611047161505,,370
本课程覆盖了文本预处理，文本分类，语言模型，文本生成，注意力机制，机器翻译，自注意力机制，NLP 前沿模型等 NLP 工程师必须要掌握的技术。,bootcamp,/courses/3382,3382,编辑推荐,4,自然语言处理进阶手册,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210115-1610704591510,,233
随着计算机技术以及电子技术的迅猛发展，图像作为人类感知世界的最主要来源，是人类获取、表达和传递信息的重要手段，使用计算机进行图像处理的数字图像处理技术迅速发展。 OpenCV 开源计算机视觉库成为了在图像处理和计算机视觉方面的热门技术。本课程的核心教学目标是带你入门计算机视觉 OpenCV，掌握 OpenCV 的常用应用场景以及解决初学时可能遇到的问题。,bootcamp,/courses/3020,3020,,3,深入浅出剖析 OpenCV 视觉处理,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210203-1612332374302,,136
这是一个 JVM 性能调优的实战课，由入门到应对线上的性能问题。用理论知识和动手实验结合来进行讲解。课程将会涉及：垃圾回收原理、JVM 参数配置、Java 中四种引用、JVM 内存溢出、垃圾收集器，以及生产环境性能调优及排查。,bootcamp,/courses/2961,2961,,3,7 个实验精通 JVM 性能调优,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630660800814_e415e0456deb7932d980a4b269b67bc5,,205
Spring Boot 如今已成为 Java 开发必学技术，其可以大大简化 Spring 应用的初始搭建以及开发过程。Spring Boot 不仅支持直接嵌入 Tomcat，Jetty 或 Undertow 等，还提供启动器配置依赖项，并尽可能自动配置 Spring 和第三方库。本系列课程是 Spring Boot 实战系列第 2 课，将学习并掌握 Spring Boot 数据库相关组件使用。,bootcamp,/courses/3038,3038,,3,Spring Boot 实战系列 ②：数据库,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20201207-1607337259031,,85
要想学会 Redis，必须掌握二进制安全字符串（sds）。本课程从 sds 开始，介绍了 Redis 的 5 种基本数据类型的实现原理，同时也介绍了 Redis 的一些高级特性以及集群的搭建和实现原理，最后通过实战介绍了布隆过滤器的使用和原理。,bootcamp,/courses/3368,3368,优质好课,4,Redis 为什么这么快,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210202-1612272500952,,207
抢先了解前沿技术栈，掌握前端必须框架 Vue 3，本课程将带你从源码的角度一探究竟。全程干货满满，让你在掌握  Vue 3 源码后具有实战开发能力，轻松搞定开发任务与面试。,bootcamp,/courses/3425,3425,,3,从源码带你上手 Vue 3,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210201-1612166596779,,75
C++ 是一个用户群体相当大的语言。从 C++98 的出现到 C++11 的正式定稿经历了长达十年多之久的积累。C++14/17 则是作为对 C++11 的重要补充和优化，C++20 则将这门语言领进了现代化的大门，所有这些新标准中扩充的特性，给 C++ 这门语言注入了新的活力。本次课程将对二十一世纪二十年代之前产生 C++ 的相关特性做了相对全面的介绍。,bootcamp,/courses/3515,3515,,4,现代 C++ 教程（第二版）,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210220-1613807617874,,145
本课程将介绍常用的设计模式，并使用 Java 语言的完成实例练习。这些设计模式将包括：工厂模式、抽象工厂模式、单例模式、适配器模式、观察者模式、装饰者模式等。,member,/courses/100,100,,3,Java 设计模式详解,online_public,https://dn-simplecloud.shiyanlou.com/assets/1631094314570_e47bc79d0ea59d3555963243529536fe,,21281
2009 年比特币横空出世，从此一项称为“区块链”的技术进入了公众的视野。截止至 2021 年初整个比特币的市值已突破 1 万亿美元。从一个技术宅的角度出发，我们往往诧异于短短的几千行程序代码如何能创造如此之大的影响。但当我们打开比特币的白皮书想一探究竟时，却发现自己如坠云里雾里不知所云。本课程将从零开始，一行代码一行代码，一个概念一个概念，手把手的教你实现一个类似于比特币系统的加密货币系统。完成本课程后，你将对比特币的实现原理及核心概念有更加深入的理解。,bootcamp,/courses/3056,3056,优质好课,3,走进区块链：Python 构建自己的比特币系统,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210222-1613972929812,,164
本课程讲解了如何用 C++ 开发 MiniJava 语言的编译器，学习该课程有助于深刻理解编译原理，并提升 C++ 开发技能。完成课程后可以实现一个能够编译 MiniJava 代码的编译器。,bootcamp,/courses/2694,2694,,3,C++ 开发 MiniJava 编译器,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210222-1613973170952,,104
本课程是一门中级难度的课程，面向有一定 Python 语法基础的同学。本课程采用原理与实践相结合的方式讲解知识点，你将学习到 Python 的主要特性的原理及实践，最后详细讲解和实现一个“百万级用户快速登录”的项目。,bootcamp,/courses/3215,3215,编辑推荐,3,Python 核心特性精讲精练,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210225-1614231173944,,141
本课程作为 Flutter 的入门篇，主要针对初次接触 Flutter 的开发小白，提供大量的实例对 Flutter 进行实战练习。在课程的最后，大家可以尝试使用所学内容动手完成一个 Flutter 的应用。我们的实验基于 Flutter For Web，使用 Linux 系统运行，不过并不复杂，跟着课程走，一切都很 easy！,bootcamp,/courses/2984,2984,,3,Flutter 零基础入门：从入门到实战一次学会,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210226-1614318292072,,118
本课程旨在对不了解 Django 的同学介绍其使用流程，了解 Django 如何实现一个项目。教程中提供了详细的操作步骤和丰富的截图展示，尽可能使学习者通过教程可以完成一个简易的 API 测试工具系统。通过学习本课程都能够快对 Django 有一个基本认识，对制作项目有一个清晰的理解。,bootcamp,/courses/3508,3508,,2,Django 快速搭建 API 测试工具,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210309-1615281974250,,126
这是一个 GraalVM 简单介绍和初步体验课程。本课程将带你体验 GraalVM 的多语言混合开发和原生编译功能，并且会带领大家初步认识，实现这两个重要功能的 Truffle Framework 和 Substrate VM。,free,/courses/3730,3730,,2,GraalVM 跨语言虚拟机初体验,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210324-1616564240621,,70
本课程为 Web 前端初级开发技术基础课程，可以通过本课程学习 HTML，CSS，JavaScript 等基础的 Web 前端知识。此外，课程还会介绍 HTML5，CSS3 和 JavaScript 高级特性，同时学习使用 jQuery 组建快速构建网页所需组件。,bootcamp,/courses/2841,2841,,2,Web 前端初级开发技术,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210331-1617155528040,,332
本课程主要为 SaltStack 自动化运维工具的配置和使用指南，覆盖其基本使用、各个组件的调用以及在工作中进行环境安装部署等操作。目前自动化运维已经是运维相关工作招聘 JD 中必须提到的技能，同时也能助我们在运维工作中提高执行效率减少失误。希望学完本课程后，可以对各位从事运维或者运维开发的同学有所帮助。,bootcamp,/courses/3261,3261,,3,SaltStack 运维通关手册,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210317-1615975763502,,66
本课程为 Web 前端初级开发技术进阶课程，可以通过本课程学习包括 ES6 和 Less 基础语法，Node.js 基础入门、Express 的使用、webpack 的使用。同时，我们还会学习流行框架 Vue 和 React 的基础特性等。,bootcamp,/courses/2843,2843,,4,Web 前端高级开发技术,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210331-1617173305520,,172
Flink 作为新一代流式大数据处理框架，已获得阿里、美团等诸多大厂的青睐，本课程以文字 + 代码 + 配图的形式，紧紧结合 Flink 官方文档讲解 Flink 知识体系，内容涵盖环境搭建、架构理论以及 API 使用，各个实验环节紧密衔接、实验步骤先后有序、实验内容由浅入深，非常适合初学者。,bootcamp,/courses/3423,3423,,3,11 个实验快速入门 Flink,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210329-1616996987003,,114
本次实验主要学习了如何查找相片中的 Exif 信息，并通过 Exif 信息中的 GPS 数据在百度地图中进行定位标点，以确定相片的拍摄地点。本次实验的目的旨在通过包含 GPS 信息的相片进行取证调查，当然个人娱乐也可以。,member,/courses/604,604,,2,PyQt 实现相片拍摄定位,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20200918-1600414258848,,1431
高并发对于大型网站而言是必须考虑的问题，一般会出现在商品秒杀、抢红包等场景中。本课程中就针对于商品秒杀的高并发问题进行讲解，通过实验的方式实战打造百万级的秒杀系统。,bootcamp,/courses/3367,3367,,4,实战打造百万级高并发秒杀系统,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210414-1618364060762,,141
本课程将会从传统的目标检测算法开始讲解，逐步过渡到基于深度学习的检测算法。其中将会详细讲解目标检测中常用的一些方法以及如何训练自己的目标检测网络模型，同时还将讲解一些处理数据集的基本方法。,bootcamp,/courses/3096,3096,,3,从传统算法到深度学习：目标检测入门实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210412-1618209321609,,139
本课程囊括了图神经网络从基础概念到最新的前沿论文，并且结合实践项目，让你一步步地理解、上手并深入图神经网络的理论知识与实际应用。,bootcamp,/courses/3658,3658,,4,图神经网络从入门到实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210329-1616997612444,,154
极度舒适的 Java 新手入门课程，面向完全没有编程基础的同学。你将在一下午入门 Linux、Java 基础和 Github 常用命令，为未来的编程大楼打下稳固的基础。,free,/courses/3821,3821,力推,2,Java 新手入门课,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210422-1619056237904,,787
本课程主要使用 Vue.js 3 + Vite  最新技术从零开始开发一款谷歌浏览器插件，包括如何使用 Vue.js 3 创建项目、项目的常见配置，以及 Manifest 文件的常见配置，学完本套课程可以让前端开发者快速了解浏览器插件的运行原理及快速上手浏览器插件开发，同时本套课程对 Vue.js 3 的新特性做了大量的讲解，所有功能均通过 Vue.js 3 新语法开发，所以本套教程也是学习 Vue.js 3 的绝佳课程。,bootcamp,/courses/3484,3484,,3,Vue.js 3 + Vite 2 开发浏览器插件集,online_public,https://dn-simplecloud.shiyanlou.com/assets/1631006668004_88d96387fd2de16cb05fd08688027eb2,,69
"Three.js 作为一款前端 3D 引擎，其应用范围越来越广，不管是房产网站的 3D 看房，还是购物网站的 3D 模型预览,都能用到 Three.js。在本门课程中，我们提供了大量的实验环节，让你通过实验学习 Three.js，其中就包括 360 度全景空间预览，地月环绕系统，3D 地图，粒子系统特效等。这些案例能帮助你快速学习 Three.js ，并掌握其中的基础知识。Three.js 已成为前端工程师的一项特殊技能，在面试过程中能让面试官眼前一亮，助你升职加薪！",bootcamp,/courses/3314,3314,,3,Three.js 在网页中创建 3D 动画,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210420-1618888361924,,156
本课程主要针对 Linux 下的网络编程进行相关知识内容学习，编程语言使用 C++ ，但是在学习过程中主要使用了面向过程的方式进行编程实现。在课程中会从基础的 TCP、UDP 简单通信实现到使用 Linux 下的多进程、多线程、I/O 复用等等功能在网络编程中的应用进行学习理解。通过本次课程的系统学习能够使得同学们对于 Linux 环境网络编程具备扎实的理论基础和基本操作实践能力。,bootcamp,/courses/3496,3496,,3,一站式通关 C++ 网络编程,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210423-1619160411485,,174
本课程以项目为出发点，讲解 Qt 项目开发中的常见知识点、自定义属于自己的 Qt 控件、Qt 开发避坑等。课程将涉及 Qt 自定义导航按钮、标题栏、提示框等布局及设计，同时将讲解如何在 Qt 中使用 MySQL 数据库以及绘制 DXF 图和自定义波形控件等。,bootcamp,/courses/2623,2623,,4,Qt 5 进阶项目实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210511-1620726645739,,92
本课程采用【视频课】形式，配套【实验环境+实验文档】，系统性地带领大家剖析 RPC 框架的底层原理实现。从 0 到 1，手把手带你敲出属于你自己的第一个框架。课程既会讲解具体技术的实战应用，又分享框架设计经验和思路。以阿里巴巴热门的 Dubbo 框架作为应用案例，分析 RPC 技术在微服务架构中的角色和重要作用。,bootcamp,/courses/3737,3737,视频+文档,4,RPC 框架底层剖析并从零实现,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210425-1619322464302,,116
以蓝桥杯大赛近五届软件类决赛真题为核心内容，筛选其中具有代表性的真题进行讲解，提供决赛真题解析思路，帮助学生提高解题能力，全面提高学生的程序设计和编程水平。,bootcamp,/courses/3981,3981,,4,蓝桥杯决赛特训营,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210518-1621322704713,,529
本课程主要介绍网络编程的相关知识，以及使用 C/C++ 和 Go 语言实现网络编程的相关案例，并进行相应的讲解说明。其中包括计算机网络基础、TCP 原理解析、TCP&UDP Socket 编程实现、Socket 实现并发通讯服务等功能模块。学习完本课程不但可以让大家对网络编程有一个全面的了解，而且还可以根据课程中的案例代码自己做相应的修改和实战，达到举一反三的效果。所以本课程既是学习网络基础，也是学习网络编程的绝佳选择。,bootcamp,/courses/3384,3384,编辑推荐,3,动手实战学网络编程,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210427-1619508197447,,149
Go Web 编程全面介绍使用 Go 语言开发 Web 应用所需的全部基本概念，并详细讲解如何运用现代设计原则使用 Go 语言构建 Web 应用。课程通过大量的实例介绍核心概念（如处理请求和发送响应、模板引擎和数据持久化），并深入讨论更多高级主题（如并发、Web 应用程序测试以及部署到标准系统服务器和 PaaS 提供商）。,bootcamp,/courses/2692,2692,全新升级,3,Go Web 编程,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20200902-1599041362338,,152
前端更新速度日新月异，随着 React 和 Typescript 的日益成熟，越来越多的大厂更愿意采用 React 和 Typescript 的组合技术栈。本门课程会对 Typescript 和 React Hook 做一个快速入门的讲解，并通过实际的线上记账软件开发和大家一起感受 React + Typescript 的魅力。,bootcamp,/courses/3597,3597,大厂必备技术,4,React Hook 打造精美在线记账本,online_public,https://dn-simplecloud.shiyanlou.com/assets/1619485865952_7122748091117397ef4a5c510701ca3d,,82
本次课程将使用 Go 语言和 React ，开发一个完整的在线购物商城网站。其中，包含用户、购物车、订单管理、评论与点赞、购买等功能模块等。同时，课程将详解利用事件驱动模型，来解决秒杀活动中高并发库存锁定问题。此外，课程还会涉及防止 API 接口被非法调用、实现 Redux 管理订单状态、CPS 编程模型实践等内容。,bootcamp,/courses/896,896,,3,Go 语言开发在线商城,online_public,https://dn-simplecloud.shiyanlou.com/1500528340856.png,,718
利用 SSM 框架和简单的前端知识、Markdown 的富文本编辑器插件和第三方评论插件和 MySQL 数据库搭建一个简单但是功能完善的个人博客网站。,member,/courses/930,930,全新升级,2,Java 实现个人博客网站,online_public,https://dn-simplecloud.shiyanlou.com/1517283298684.png,,4015
本课程介绍如何使用 Django 框架快速开发线上博客系统，并通过 Nginx + uWsgi + Supervisor 部署到云服务器的生产环境中。项目还使用 Bootstrap 和 AdminLTE 框架分解搭建博客系统的前端展示页面和后台管理系统。通过本课程，我们可以快速掌握 Django 的项目开发流程，Django 的中间件的高级用法，包括集成 AdminLTE、使用 Redis 提速网站访问和使用 Nginx 、uWsgi 、Supervisor 部署 Django 项目到云服务器中等操作。,bootcamp,/courses/3326,3326,,3,21 个实验带你快速开发 Django 博客系统,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210427-1619506997541,,177
课程首先介绍如何使用 Spring 和 Spring Boot 开发基于 Web、以数据库作为后端的 Java 应用。随后进行必要的扩展，展现如何与其他应用进行集成、使用反应式类型进行编程，以及将应用拆分为离散的微服务。最后，课程讨论如何准备应用的部署。,bootcamp,/courses/2630,2630,,3,Spring 实战（第五版）,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20200227-1582780661327,,274
本次课程将会手把手带同学们完成了一个 Vue 3 版本的 TodoList。通过这个案例，我们将理解 Vue 3 新增的 Composition API 的优势，为我们深入学习 Vue 3 打下了基础。,free,/courses/3896,3896,,2,Vue 3 + Element Plus 实现简易 TodoList,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210511-1620711547925,,211
"在 Python 自动化测试中，Pytest 是非常流行且受大家喜爱的一个测试框架。拥有简单灵活、容易上手、功能强大、插件丰富、支持参数化等特点。是自动化测试中的一把利器。

本系列实验将会全方位为大家介绍 Pytest 框架的操作，并且会在数据驱动模型和关键字驱动模型中使用。",bootcamp,/courses/3776,3776,优质好课,3,Web 自动化测试全面提升之 Pytest,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210427-1619485415449,,92
本课程为 React 实战（React in Action）图书配套在线实验内容，涵盖了构建 React 应用所涉及的概念和 API，从 React 的核心思想和关键点讲起，并随着进展涉及更具体和高阶的主题。,bootcamp,/courses/2639,2639,,3,React 实战,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20200316-1584340955074,,149
使用 C++来实现一个基于 Linux 的聊天室，包含了注册、登录、私聊、群聊、记录登录状态等功能。本课程会用到 STL 容器、网络编程、IO 多路复用、多线程、MySQL、Redis 等技术，从零开始实现一个功能齐全的聊天室。,bootcamp,/courses/3573,3573,,3,Linux 下使用 C++ 实现聊天室,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630034429597_9d3f4a8f408a1de8b6734d448c661d61,,143
本课程主要使用 Spring Boot 2 和 Vue CLI@4 来开发 Web 端网盘系统。Spring Boot 如今已成为 Java 开发必学技术，可以大大简化 Spring 应用的初始搭建以及开发过程；前端将使用 Vue CLI@4，结合当下受欢迎的 Element UI 快速完成网盘页面布局。,bootcamp,/courses/3472,3472,,3,经典项目：前后端分离网盘系统实战,online_public,https://dn-simplecloud.shiyanlou.com/assets/1630566952164_5253edcbe676ce19fa6f5690fccde623,,182
课程会带领大家一步步的了解并熟悉 Go 语言开发，使用 Go 语言和 Nuxt.js 实现一个 BBS 论坛系统。如果你是一个 Go 语言初学者，或者正准备学习 Go 语言，那么这个课程非常适合你。如果你熟练掌握了本课程中的知识点，相信你就已经入门 Go 语言开发。,bootcamp,/courses/1436,1436,,3,Go + Nuxt.js 搭建一个 BBS 系统,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid770606-20191112-1573539538032,,513
本课程主要针对版本控制系统 git 进行相关知识内容学习，使用 Linux 的 shell 命令行操作，涉及少量 C 语言。课程致力于以轻快的行文、清晰的脉络、情景式的语境，为同学们描述 git 基础和高阶使用、git 原理、git 的风险管控、git 在软件项目和文档开发中的实践、及 git 工作流在项目中的运作。通过本次课程的系统学习能够使同学们轻松、熟练、放心的使用 git，及在 github 等托管平台上更全面的赋能 git 开发。,bootcamp,/courses/3083,3083,,3,12 个实验教你轻松进阶 Git,online_public,https://dn-simplecloud.shiyanlou.com/courses/uid214893-20210511-1620712222248,,180
